name,release_date,image,songs,notes,artist,genre,price
Gooroo EP,1995,https://i.discogs.com/w6-_6lwxF_uq4zYj03nKhLhy-DOlisE3h4ftKaVGbGs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzOTkz/Ny0xMjE1MTcwNDY1/LmpwZWc.jpeg,Gooroo|Electric Slide|Influenza,The title track uses elements of [m107135].,"Planet ""E"" Team*","[""Electronic""]",6.57
Skywalker,1996,https://i.discogs.com/3UdVQh1kWpcbfZS5PbHq7pbDUQB07-fSHo4V3WjNa-s/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM0MzEz/LTEzNjQ2NDQ1NDUt/NDQ2Mi5qcGVn.jpeg,Skywalker|Luke,,"Planet ""E"" Team*","[""Electronic""]",1.74
Nothing Serious,2000,https://i.discogs.com/KNMXllBhZ0dMJ-i5L419Bklyxt5yl-9WSp1yYRWK-zc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4NTM2/LTEzMzgyMDczNTUt/MTQ1MC5qcGVn.jpeg,Nothing Serious (Original Mix)|Nothing Serious (Fridge Remix),,"Planet ""E"" Team*","[""Electronic""]",1.74
Can You Feel The Beat (Remixes),1995,https://i.discogs.com/DS_2THV-mJBWzVLZ174Bapf5r7Bw7bmBuvL1q7G3XjY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMzNDgz/Ny0xMzc0NDMzMDU5/LTQ3NTAuanBlZw.jpeg,Can You Feel The Beat (Radio Edit)|Can You Feel The Beat (Extended Mix)|Can You Feel The Beat (Trance Mix)|Can You Feel The Beat|Can You Feel The Beat (Remix),"Frankfurt Beat and Dance pool releases have identical content.
For the release on Dance Pool, the versions have been renamed:

Frankfurt Beat        -> Dance Pool

Radio Mix               -> Video Mix
Extended Mix          -> Full Mix
Trance Mix              -> Deja Vu Mix
(unnamed version) -> Celling Mix
Remix                     -> Floor Mix","Planet ""E"" Team*","[""Electronic""]",1.09
Next Generation,1998,https://i.discogs.com/2BWg99_ymaoymGK_IX2fU7y5sLIsV173gYMeVhFCSEY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYxMDQx/NC0xMzE5NDE2Mzcz/LmpwZWc.jpeg,The Sound Ceased (8 Hard-Trance)|Like A Cycle (8 Pa-K-Ñeros)|Fun-Tastic X-Perience (Object One vs. Planet E-Team),The Sound Ceased (8 Hard-Trance) contains Vocal samples from Jeff Wayne's Musical Version of War of the Worlds - Dead London,"Planet ""E"" Team*","[""Electronic""]",17.44
Tomorrow,1998,https://i.discogs.com/nx7oIIOA2GqCA0Vm5Bf3w2ML-EQPUSitHgbFYuJMEEc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4Mjc0/NC0xMzM3OTU3MjE2/LTc5ODYuanBlZw.jpeg,Logo — Side|Tomorrow (Just Talking Mix)|Tomorrow (Full On Vocal Mix)|This Side|Tomorrow (DJ Jam X & DeLeon Rmx),,"Planet ""E"" Team*","[""Electronic""]",1.16
Eternal Flow,1999,https://i.discogs.com/4Om--cjVD9_ZkS6pLcD391_rGf2qVpWSt8fBJgIWaUs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4NDAy/OS0xNTE5MDgyNDIw/LTU0OTUucG5n.jpeg,Eternal Flow (Original Mix)|Eternal Flow (Planet E Team Remix)|Happiness (Pascal Dollé Remix),,"Planet ""E"" Team*","[""Electronic""]",2.31
Anastasia (The Planet-E Mixes),1999,https://i.discogs.com/xhM2jBlIk13lj3c5sJf-4rSuMR-91ep02F_zi228gpY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyMzEw/Ny0xMTY3NTE0MDE5/LmpwZWc.jpeg,Anastasia (Extended)|Anastasia (Original)|Anastasia (Club Mix),,"Planet ""E"" Team*","[""Electronic""]",1.59
Bang To The Beat,2000,https://i.discogs.com/cnOifkPjtXXzvJ0yvnQC-NwSNnjcj7_EnjbJATQCafk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkxNzE3/OS0xMTcyNTgwODY4/LmpwZWc.jpeg,Bang To The Beat (X-Tended-Mix)|Bang To The Beat (U-Mix)|Bang To The Beat (Planet-E Team) (Club Mix)|Bang To The Beat (Chris Kain Mix),,"Planet ""E"" Team*","[""Electronic""]",0.92
Next Generation (Edición Especial),2003,https://i.discogs.com/I5TmkWRB6xf0SPl2a-G79KEGnSn9VZ0fkXQTaH9F-0Y/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ0OTg4/Ny0xMzk3NzY4NjE3/LTE0ODQuanBlZw.jpeg,The Sound Ceased (8 Hard-Trance)|Like A Cycle (8 Pa-K-Ñeros)|Fun-Tastic X-Perience (Object One vs. Planet E-Team),The Sound Ceased (8 Hard-Trance) contains Vocal samples from Jeff Wayne's Musical Version of War of the Worlds - Dead London,"Planet ""E"" Team*","[""Electronic""]",17.44
Ravermeister Vol. II,1995,https://i.discogs.com/9dm4X0ocG5jP7282NJ5ye-0NsVkzN-xF3R2qMt56zik/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY3NTI3/LTEyMDk1NDc3MzIu/anBlZw.jpeg,You Make Me Feel So Good (Chill'n Force Remix)|Shallow Grave (Carl Cox Remix)|Statik|Dreaming Of A Better World (Rave Mix)|Simple Music|Welcome Stranger (Over Mix)|Sex Until Marriage|Guilty As Hell|Blue Matrix|Voices|Waveblower|Gooroo|Rave Religion|Go Get Busy (Radio Edit)|Neuro-Dancer|Come On Let's Work|Aragon Part 1|Space Harmony (Gary D. Remix)|Death Row|155 BPM|Morphing Fields|Believe In Me|Snatch|A Day In Paradise,,"Planet ""E"" Team*","[""Electronic""]",2.31
Symphonic Metamorphosis,1996,https://i.discogs.com/w1BSP0AG_vkBnGi81wJNoDDpbEAy3oV16vb83aWy5Ig/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MjE3/NDItMTQyMDM1MTY5/NS0xNjA5LmpwZWc.jpeg,Leloopa|Heaven (Is A State Of Mind)|Bushfire|Escalation Fantasy (Part I)|Bounty|Naked Brunch|Hypnotic Groove|Flamin' Grooves|Influenza|Surreal God|Oasis (Sheik Mix)|Children (Dream Version)|Untitled|Oasis|A Tribute To Blade Runner (Dance Title 1)|Untitled|The Wipe (5am Synaptic),,"Planet ""E"" Team*","[""Electronic""]",0
MDM 6 - Dream Trance,1996,https://i.discogs.com/WE4niXKtK7RRNn2OhzRzxb-Gh6qzWAcworo1RHpDvoY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMDU2/NzAtMTI2NjI5ODIx/My5qcGVn.jpeg,"Flya On Acid|Syncman's Anthem|My Dream|Natty Bumppo|Rave Children|Mind Out|Estrella De La Noche (Medianoche Mix)|Cocaine (""E"" Mix)|Magnetic Dream|Venus Fruit|Gooroo|Take Me Higher|Space To Mind|World Express",,"Planet ""E"" Team*","[""Electronic""]",4.65
Rave Mission Volume 08,1996,https://i.discogs.com/lLyDwdk9y1ERWsOPAQlHk6tJmyQqzT63YrAh_50TjzI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMzMTA2/LTEyNTczNTM1ODQu/anBlZw.jpeg,Perfect|Planet Hunters|Monosphere|Lost Genesis|E! Volution|The Great Bear (Re-Edit)|Crazy|Sleepless (Vinyl-Mix)|Metropolis|Other Worlds|The Vulcan|My Love Emotions|Meta Morph VI|Tears|Overdrive (Hubble Mix)|In Heaven|Mind Over Matter|Yesterday (DJ Crack Mix)|What Was It Like|A.T.O.M.I.C. J.U.N.K.I.E.S.|Luke|Human Beings (Club Mix),,"Planet ""E"" Team*","[""Electronic""]",9.29
Dream Dance Vol.18,2000,https://i.discogs.com/9MFYwkiLQT0WLuS9AEMmzYiPPzTSAvbi4x6OLid0Dj0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE2MzY2/OC0xNTA1MzA5NzAx/LTI4MDguanBlZw.jpeg,"Autumn Tactics (Thrillseekers Remix-Edit)|Discover The World (Dedonatis Short Cut)|Silence (Airscape Remix-Edit)|The Fields Of Love (Airplay Mix)|Techno Harmony (My Love) (On Air Mix)|Clubbiemus (Radio Edit)|See The Day (Airplay Mix)|Breathin' My Breath (Sonorous Radio)|The Dragon (Fridge Mix-Edit)|Free (Short Cut)|Sky (Conductor And Cowboy Remix)|Daylight (Shortcut)|Windschatten (Short Cut)|Phuture 2000 (Oliver Lieb Main Mix-Edit)|Dreamland (Single Edit)|Nothing Serious (Fridge Remix Single Edit)|Into The Inner Space (Trance Radio Edit)|Till Tears Do Us Part (Vocal Club Mix Part 1)|Sundown (When I'm Thinking Of You) (Non Vocal Radio Edit)|Smile (Club Radio Edit)|Face To Face (Piano Outtake)|Let Me Be Your Fantasy (Rank 1 Radio Edit)|Trancefiguration (Short Cut)|It's My Turn|I Can Hear Voices (Radio Edit)|The Sound Of Nature Part II (Short Club Edit)|Bass, Beats & Melody (Pulsedriver Remix Edit)|Sandstorm (Talla's Super Club Mix - Edit)|Weltklang (Club Mix-Edit)|Big Bass Bomb (Flex Dubb Mix-Edit)|Silence (Radio Edit)|The Dolphin (Picotto Mix)|Bright Sign (Radio Mix)|Spirit Of Virtuality (Short Edit)|Paradize (Short Cut)|The Challenge (Single Cut)|Strinx Of Life (Radio Mix)|On A Helium Trip (Radio Remix)|Strings Of Infinity (Pulsedriver Single Edit)|Nation Of Love",,"Planet ""E"" Team*","[""Electronic""]",1.15
Rok Me In The Basement,1996,https://i.discogs.com/AGkdW1F7jAez-SKqUsnhEo6YFaBz1t5cN55Xn4TUFFI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4NTM3/LTEyNTgwMzA5NDEu/anBlZw.jpeg,Rok Me In The Basement (Original Mix)|Rok Me In The Basement (Classique Mix)|Trilogy,,Rebound,"[""Electronic""]",1.1
Havin'It In Ibiza (Volume One 94-95),1994,https://i.discogs.com/TjrOgEI9nY-7Vn16KacNgZSQaYaWnv0TsPAeZQO28Ro/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc1NDcz/Mi0xNjIwNjEzNTg3/LTgyOTYuanBlZw.jpeg,On Ya Way (Original Mix)|Release Your Mind (Naughty But Funky Mix)|Never Gonna Give You Up (Big Bump Mix)|The Feeling (Havin' It Mix)|Come On|Ibiza Get Wild (Sunrise Mix)|Feel So High (Freaky Frenzy Mix)|Everybody Shake Your Body|La Luna (Original Mix)|That Piano Anthem|Had Enough (Rebound Dub Mix)|Mathar (Original Mix)|Love Fever|Everybody Party,,Rebound,"[""Electronic""]",1.8
Original E.P. No.1 (Remixes),1994,https://i.discogs.com/ncSIEwpcvr63RCYxPASnevbBvW0ymFxMmubh3JM7En0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTgxODcy/LTExNzQzMjc4MDku/anBlZw.jpeg,P.A.R.T.Y. (Rebound Remix)|P.A.R.T.Y. (Cotton Club Remix)|S-stompin (Johnny O Remix)|S-stompin (Original Mix),,Rebound,"[""Electronic""]",3.69
Sexy Movemaker,1994,https://i.discogs.com/W28yrHJF826hpGcCASQ0Pqc048JfWlnZpV6S-Orz9L8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk1MzM1/LTE0NDUwMjQ3NDAt/NzgxOS5qcGVn.jpeg,Sexy Move Maker|Smooth 'N' Easy|Dub Shaker|Smooth Time|Circuit Beats,,Rebound,"[""Electronic""]",4.0
What You Need (Mixes),1995,https://i.discogs.com/qVQzOORjIQBegsC3CmbUrz_8Vn0Tg6OTDPnjcw9G7ys/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3NTM4/OC0xMTU5Mjg4MzI0/LmpwZWc.jpeg,What You Need...|...A Little Piano,vocal samples are taken from First Choice - Let No Man Put Asunder (Acappella) 1983,Rebound,"[""Electronic""]",1.33
Dance Nation Part Two,1996,https://i.discogs.com/86hPuHDaWkMGExbjFiVhFKAz_XO6OvPZAlZlcCot0Kg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIxNTA4/MS0xMzc0NTQwMzY4/LTU4MTQuanBlZw.jpeg,"Reach (Basement Jaxx Firecracker Mix)|Jumpin|Heaven (Serial Diva Heavenly Club)|Are You Gonna Be There (K Klass Vocal Mix)|What You Need (Rebound Superfly Dub)|Kimana Tana|I Got The Vibration (Kamasutra Dub)|On Ya Way (Klubbheads Mix)|Feel Your Body (Helicopter Mix)|The Way It Is (Brothers In Rhythm Soundtrack)|Be As One|No Other Love (Main Mix)|There's Nothin I Won't Do (Carl Cox Full House Remix)|So In Love With You (Pizzaman Vocal Mix)|Disco's Revenge (Mole Hole Dirty Mix)|America (I Love America) (Sugar Daddy Remix)|Theme From S-Xpress (Aquarius ""Party On The Orient Express"" Mix)|Automatic (Automatic Mix)|Keep On Jumpin' (Bizzarre Inc Remix)|Trippin On Sunshine (Impulsion Big Pizza Mix)|Klubbhopping (Lisa Marie Experience Mix)|For What You Dream Of (Holy Trinity Mix)|Nakasaki|Heartbreak|The Nighttrain (Original Mix)|Access (Original Mix)|Believe In Me (Original Mix)|Eugina (Ambient Mix)",,Rebound,"[""Electronic""]",4.0
The Cream Of Underground House Volume 4,1994,https://i.discogs.com/JS1e0xUG6ZcYmoSjP9G5OY86Uw3fnO5EahlwKWilLGc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc4MDEw/LTEyMTc2MTEzNzMu/anBlZw.jpeg,On Ya Way (Helicopter Herbal Mix)|Who Runs The Show|In Your Dance|It's Gonna Be Alright|Make It Funky|The Feeling (Monumental Remix)|Echo Drop (Hard)|Choir Boys And Kinky Girls|Psychophantasy|Dope (Vinyl Green Gold Mix)|Blinder (Blue + White Army Mix),,Rebound,"[""Electronic""]",5.81
A Superstar Journeys By DJ,1994,https://i.discogs.com/LvNPCBzJLxRqde5EcAovy8BoK4lx1LVmaKa1-G8-FWA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU5NTE0/MS0xMjcwODc1NDE3/LmpwZWc.jpeg,"Whaler|Violet Skies (A Capella)|Garden Of Peace (Shakra & Love Mix)|Violet Skies (A Capella)|Technoriental|Sacred Cycles|Don't Look Back In Anger (Road Rash Club)|Sonic|Sensolution|Colonisation Of Space Part II|Keep On Truckin'|Try The Feeling|The Spirit (Into Your Hands, I Command My Body) (Vocal Mix)|Soweto|Dominate The Rhythm (Xpando Mix)|All The Way Live (Poohba Mix)|Magnetic King (Zulu Nation Version)",,Rebound,"[""Electronic""]",1.33
Totally Loved Up (The BBC Film Soundtrack),1995,https://i.discogs.com/b-lidAqTou-4dQ_sAYh1eUfpcpK6kMsb7MBYPrV8S3s/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1OTg5/Ni0xMjkwMDc1Njcy/LmpwZWc.jpeg,Crystal Clear|For What You Dream Of|Do You Wanna Know (Gut Drum Mix)|Acperience|Two Full Moons And A Trout|Attached|Make It Funky|Advances|Little Bullet Part 1|Melt|Oneski|Prologue|Texas Cowboys|Lollipop Man|Full Throttle|Calling The People|Soufie|Plastic Dreams|Song Of Life|Forever|Smokebelch 2 (Beatless Mix),,Rebound,"[""Electronic""]",2.0
Untitled,1994,https://i.discogs.com/2LQEWbIhwLN1GsExgGrnncqKvFdTXKoD1rvgbbGHRE0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0MTcw/MjQtMTI4MjkxNjg0/NS5qcGVn.jpeg,Jeremy Healy|Only Saw Today / Instant Karma (Cleveland City Vocal Mix)|U Make Me Feel Good|Driftwood (Hoof Mix)|Pump Me Up!|Someday (Diesel & Ether Live & Direct Mix)|P.A.R.T.Y.|Passion (Do You Want It Right Now Edit)|Echo Drop|I'm Standing (Higher) (Heavy Organ Mix)|Jeremy Healy|I'm Standing (Higher) (Heavy Organ Mix)|And I'm Telling You (I'm Not Going)|U Girls|Dreamer|Automatic Love (Red Jerry Goes Hooj Mix)|Eighteen Strings|Smells Like Teen Spirit|Lock Up|Tall 'N' Handsome|We Are Going On Down (Bottom Dollar Club Mix)|Don't Go|La Luna|Sasha|La Luna|Thousand Rains|Girls + Boys (Mo Head Mix)|Are You Satisfied? (Bad Yard Dub)|Feel It (TV Junkies Mix)|Make It Funky Now|Adore (Red Jerry Mix)|Time Travellers|Spanish Lullaby|Sasha|Spanish Lullaby|Colour Of Love (Playboys Vocal)|Lost In America (Floor Federation Club Mix)|House Stompin' (Ramp Stompin Mix)|Save The Day (Emma Roid Mix)|The Search |Rockin' For Myself (Well Hung Dub)|Fiesta (Way Out West Mix)|Stone Age,,Rebound,"[""Electronic""]",0
The Cynical E.P.,1995,https://i.discogs.com/TJ1qA9Bd2VZT0nc1Dwg9KoSwE0dDuYT7fqV1z0NOwpI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4NTQw/LTE1MTYxMTM4MzAt/MTc3NC5qcGVn.jpeg,That Side|Keep Rockin|This Side|Juice|Do Dat Dance,,A.F.C. Botswana,"[""Electronic""]",0.67
The Funky Beats EP,1996,https://i.discogs.com/XxgYsRCEXAmaUt8mzdUtmzOZpZiMzoD9wjSMG866hu8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0ODI3/MC0xMjI2NzQ0NDAz/LmpwZWc.jpeg,Logo Side|Disco Is Back|This Side|Rock The Show|House Thing,,A.F.C. Botswana,"[""Electronic""]",1.0
Only One,1997,https://i.discogs.com/tFVKFwbYdraRqPA-4UX7f2icLLNpxOsDTo423O4tGUU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4NTc4/LTEyOTY3Mzg3NDcu/anBlZw.jpeg,Only One (Vocal Mix)|Only One (Dub Mix)|Turn Table Two,,A.F.C. Botswana,"[""Electronic""]",1.33
Sounds Of The City - Manchester,1995,https://i.discogs.com/ZbqSydZxhH2-YlWMf9lfNQHRu1CWYcns1wNyiBXsJhY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MzE4/Ni0xNTE2NjYzMDU1/LTI1MjQuanBlZw.jpeg,Manco Cepas Revenge (Unorthodox But Effective Mix)|Keep Rockin (Back To Dub Mix)|I've Got It (Original Mix)|In Your Dance (Club Mix)|Just Get Up & Dance (808 State Mix)|Hot (The Cotton Club Re-mix)|Outrage (Club Grooves Mix)|The Strength EP (Full On Carnival Mix)|Generate (UK I.Q. Mix)|Americano Slide (L.A. Underground Mix)|2 Fatt Guitars (Skankin' Mix)|Work For Love (Back To The Old Skool Mix)|Goodtime (E-Lustrious Mix)|Love Me Bad (Love Tunnel Mix)|Children (Explorer Mix)|Dowachawanna (Turn It Up Mix)|Believe Me (Exterminated In 3D Mix)|Dance No More (Full On Mix)|Children (The Cotton Club Mix)|Massive Mix|Outrage (E-Lustrious Mix)|Givin' You No Rest (Explorer Mix),,A.F.C. Botswana,"[""Electronic""]",1.93
Workin' For Nothin',1995,https://i.discogs.com/AEpVqXc1bZIzZvFSdwYmdoyNAJlRj8gNcuTReQCEAdw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcwNTAz/MC0xMjk2MzA3MDc1/LmpwZWc.jpeg,Logo Side|Workin' For Nothin' (AFC Botswana Funked Up Club Mix)|Workin' For Nothin' (Dub Of Doom)|Label Side|Workin' For Nothin' (Rhino Mix)|Workin' For Nothin' (Leon's 93 Mix),,A.F.C. Botswana,"[""Electronic""]",1.15
Kinetics E.P.,1995,https://i.discogs.com/s8Z480za-119SeoLPP_7EU2zG3he3fMHo5m30BjNTUI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4NTgy/LTEyNTEyMTM1NjIu/anBlZw.jpeg,Logo Side|Get Down (A.F.C. Botswanna Rework)|Get Down (Original Mix)|This Side|Moving|Feeling,,A.F.C. Botswana,"[""Electronic""]",2.56
Sounds Of The City - Manchester,1995,https://i.discogs.com/ZbqSydZxhH2-YlWMf9lfNQHRu1CWYcns1wNyiBXsJhY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MzE4/Ni0xNTE2NjYzMDU1/LTI1MjQuanBlZw.jpeg,Manco Cepas Revenge (Unorthodox But Effective Mix)|Keep Rockin (Back To Dub Mix)|I've Got It (Original Mix)|In Your Dance (Club Mix)|Just Get Up & Dance (808 State Mix)|Hot (The Cotton Club Re-mix)|Outrage (Club Grooves Mix)|The Strength EP (Full On Carnival Mix)|Generate (UK I.Q. Mix)|Americano Slide (L.A. Underground Mix)|2 Fatt Guitars (Skankin' Mix)|Work For Love (Back To The Old Skool Mix)|Goodtime (E-Lustrious Mix)|Love Me Bad (Love Tunnel Mix)|Children (Explorer Mix)|Dowachawanna (Turn It Up Mix)|Believe Me (Exterminated In 3D Mix)|Dance No More (Full On Mix)|Children (The Cotton Club Mix)|Massive Mix|Outrage (E-Lustrious Mix)|Givin' You No Rest (Explorer Mix),,A.F.C. Botswana,"[""Electronic""]",1.93
House Funkin' 3,1995,https://i.discogs.com/zXXYnVVMV2UUwrKn61sGcDayA1OyneoaSmQX0EDVnAE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ5ODUy/Mi0xMTI0MjEwMzA0/LmpwZw.jpeg,Tall 'n' Handsome (Jeremy Healy Short 'n' Stumpy Mix)|It's Alright (Part Two)|These Emotions|Keep Rockin'|Sex Life (Armand's Abstract Da Funk Mix)|Get Down Tonight|I'll Be There|Satisfied (Take Me Higher)|Respect (The Ultimate Anthem Mix)|Let The Rhythm Flow|Alright|Ministry Of Love|If You Should Need A Friend|Lifting Me Higher (Tall Paul Mix),,A.F.C. Botswana,"[""Electronic""]",1.33
Standby,1999,https://i.discogs.com/evKJSeNSJao5aWnXSulU2xTNzeDCFbd6SIKcUhpiyk0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMzMzgt/MTY3NDYxMjExNC00/OTI1LmpwZWc.jpeg,Standby|Stand Dub|Standby Solomonic Sound,,DJ Garth & Eric James present Rocket,"[""Electronic""]",18.0
Old School Vs. New School Vol. 2 (4 On The Floor),2000,https://i.discogs.com/K6E_sUJA3LvyMnHQfW7MLjL7-AQ3Cp4ds_Fa9KegQIg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1MzI2/Mi0xNjc2Njk2NzA3/LTk0MDcuanBlZw.jpeg,On Stage (Utah Saints Mix)|Get Busy (Hip House 2000 Mix)|Bonita Applebum (Sir Piers And Si Ashton's Curious House Mix)|Get A Hold (Rocket Mix),,DJ Garth & Eric James present Rocket,"[""Electronic"", ""Hip Hop""]",5.49
Container No 2,2001,https://i.discogs.com/DIdCe3NqZFLRbCzgBBKRYC4B29m2qM5ZG6udjHTEhl4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4Njg1/LTExMjkzODY3NDMu/anBlZw.jpeg,Container No 2 (Ian Wilkie's Virtual Dog Dub)|Container No 2 (Original Mix),,DJ Garth & Eric James present Rocket,"[""Electronic""]",1.12
Alternative Mixes Vol. 1,2001,https://i.discogs.com/Y1FtPHKEwnuR21cDFL-lGCiyHkRcuKSbwnbBWoI_00Y/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExMTk4/LTE2NTQyNjg4ODMt/NDk3MS5qcGVn.jpeg,Freedom In '63 (Audio Soul Project Revamp)|Freedom In '63 (Audio Soul Natural Dub)|Love Em & Leave Em (Rocket Remix),,DJ Garth & Eric James present Rocket,"[""Electronic""]",1.74
We Come 1,2001,https://i.discogs.com/m6VOfyzI3KTaCyvhQ1uo9T3qAH9k7Rk5crJnK90w3-k/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcyOTQt/MTU5MjE0OTg4Ni05/NDEyLmpwZWc.jpeg,We Come 1 (Radio Edit)|We Come 1 (Rollo & Sister Bliss Remix),,DJ Garth & Eric James present Rocket,"[""Electronic""]",0.12
Hooj Presents: Further...,2002,https://i.discogs.com/RP9vTvElyJ65Dp2X61IvSjEkMZeOovviGiD-zjZwD0o/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcwNzIw/LTExMDYzMjQyNjku/anBn.jpeg,"Sweet Harmonies|The Enchantress|Track One|Sons Of The Desert (Ian O'Brien Mix)|The Operator (Rocket Mix)|Snake Charmer|Tribalismo|Sound And Light|Who Stole The Soul? (Weed Cut)|Treat Me Better|Hold Tight|Hazy March (Original Mix)|The DJ, The Music & Me (differentGear Remix)|Oh Baby (Original Mix)|An Attempt To Remember|Breathe (Markus Nikolai Mix)|Trip San Paulo|What Does It Feel Like? (Röyksopp Mix)|Voodoo Nights|The Lights (Red Pepper Mix)|Gotta Stop|Midnight Dancer|Truth (Original Mix)|Willpower|Drums 4 Better Daze (16C+ Remix)|Don't Lie (Sharam Jey's Nu Mix)|Big Tool|Tribal Tension  (Breaks Mix)|Oh Yeah (History Repeats)","The 2xCD edition is mixed. The 3xCD and 3x12"" editions are unmixed.",DJ Garth & Eric James present Rocket,"[""Electronic""]",3.33
